# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
20

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,AAOLYXEQWJ,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,26,33
# x,y,z,u,w
4.949999999999999289e+00, 2.344934234619140412e-01, 1.898383998084600250e+02, -2.380551789856239679e+02, -3.948077804491761239e-02
4.949999999999999289e+00, 2.672844734191894833e-01, 1.893196189102313269e+02, -2.380551789856239395e+02, -4.836367169567096919e-02
4.949999999999999289e+00, 3.000437049865722350e-01, 1.888013568322343758e+02, -2.380551789856239679e+02, -5.809500354734561944e-02
4.949999999999999289e+00, 3.328671455383300781e-01, 1.882820957183282360e+02, -2.380551789856239679e+02, -6.869912905275031567e-02
4.949999999999999289e+00, 3.657547950744628462e-01, 1.877618368627983045e+02, -2.380551789856239679e+02, -8.017450516440105535e-02
4.949999999999999289e+00, 3.986426353454590732e-01, 1.872415942395911372e+02, -2.380551789856239679e+02, -9.249472007507122950e-02
4.949999999999999289e+00, 4.315306663513184260e-01, 1.867213690483447124e+02, -2.380551789856239679e+02, -1.056532109857125368e-01
4.949999999999999289e+00, 4.644188880920410156e-01, 1.862011624887390155e+02, -2.380551789856239679e+02, -1.196434148684825949e-01
4.949999999999999289e+00, 4.973073005676269531e-01, 1.856809757604954996e+02, -2.380551789856239679e+02, -1.344587684667417904e-01
4.936000000000000831e+00, 4.973073005676270641e-01, 1.848402705505133952e+02, -2.354124903644423625e+02, -1.383921891562162609e-01
4.922000000000000597e+00, 4.973073005676269531e-01, 1.839995653405312339e+02, -2.327698017432604445e+02, -1.423256098456910645e-01
4.908000000000000362e+00, 4.973073005676269531e-01, 1.831588601305490158e+02, -2.301271131220784980e+02, -1.462590305351659514e-01
4.894000000000000128e+00, 4.973073005676269531e-01, 1.823181549205667977e+02, -2.274844245008965515e+02, -1.501924512246408938e-01
4.879999999999999893e+00, 4.973073005676269531e-01, 1.814774497105846649e+02, -2.248417358797146051e+02, -1.541258719141157807e-01
4.865999999999997883e+00, 4.973073005676269531e-01, 1.806367445006023331e+02, -2.221990472585323459e+02, -1.580592926035911949e-01
4.851999999999999424e+00, 4.973073005676269531e-01, 1.797960392906203140e+02, -2.195563586373507405e+02, -1.619927132930655544e-01
4.838000000000000078e+00, 4.973073005676269531e-01, 1.789553340806381527e+02, -2.169136700161689930e+02, -1.659261339825402470e-01
4.823999999999999844e+00, 4.973073005676269531e-01, 1.781146288706559915e+02, -2.142709813949870465e+02, -1.698595546720151339e-01
4.809999999999999609e+00, 4.973073005676269531e-01, 1.772739236606738302e+02, -2.116282927738051001e+02, -1.737929753614899930e-01
4.795999999999999375e+00, 4.973073005676269531e-01, 1.764332184506916121e+02, -2.089856041526231536e+02, -1.777263960509648799e-01
4.782000000000000917e+00, 4.973073005676270641e-01, 1.755925132407095077e+02, -2.063429155314415766e+02, -1.816598167404393782e-01
4.767999999999999794e+00, 4.973073005676269531e-01, 1.747518080307272612e+02, -2.037002269102594596e+02, -1.855932374299144316e-01
4.754000000000001336e+00, 4.973073005676269531e-01, 1.739111028207451852e+02, -2.010575382890778542e+02, -1.895266581193888467e-01
4.740000000000000213e+00, 4.973073005676269531e-01, 1.730703976107629671e+02, -1.984148496678957372e+02, -1.934600788088639556e-01
4.740000000000001101e+00, 4.644188880920410711e-01, 1.738188453809521832e+02, -1.984148496678959077e+02, -1.721436596018162402e-01
4.740000000000000213e+00, 4.315306663513184260e-01, 1.745673216846236642e+02, -1.984148496678957372e+02, -1.520144707316816168e-01
4.740000000000000213e+00, 3.986426353454589622e-01, 1.753158247956110074e+02, -1.984148496678957372e+02, -1.330819554512961966e-01
4.740000000000000213e+00, 3.657547950744628462e-01, 1.760643529878075810e+02, -1.984148496678957372e+02, -1.153555566843021962e-01
4.740000000000000213e+00, 3.328671455383300781e-01, 1.768129045351670641e+02, -1.984148496678957088e+02, -9.884471702515101876e-02
4.740000000000000213e+00, 3.000437049865722350e-01, 1.775600205259215727e+02, -1.984148496678957372e+02, -8.358743793976278202e-02
4.740000000000000213e+00, 2.672844734191893723e-01, 1.783056990978455474e+02, -1.984148496678957372e+02, -6.958593957406966624e-02
4.740000000000000213e+00, 2.344934234619140412e-01, 1.790521241514163933e+02, -1.984148496678957372e+02, -5.680517915716494504e-02
4.740000000000000213e+00, 2.015745277404785152e-01, 1.798014790912699823e+02, -1.984148496678957372e+02, -4.520432096475451855e-02
4.740000000000000213e+00, 1.684317588806152344e-01, 1.805559480161671218e+02, -1.984148496678957372e+02, -3.474292700694613101e-02
4.740000000000000213e+00, 1.350651168823241988e-01, 1.813155291856244560e+02, -1.984148496678957372e+02, -2.541869711784259731e-02
4.740000000000001990e+00, 1.015386199951171659e-01, 1.820787633822309317e+02, -1.984148496678961351e+02, -1.724288646000692038e-02
4.740000000000000213e+00, 6.785226821899413563e-02, 1.828456486363836007e+02, -1.984148496678957372e+02, -1.020466035933396444e-02
4.740000000000000213e+00, 3.400606155395508035e-02, 1.836161829173547062e+02, -1.984148496678957372e+02, -4.292466354643342460e-03
4.740000000000000213e+00, 0.000000000000000000e+00, 1.842992998961238698e+02, -1.984148496678957372e+02, 0.000000000000000000e+00
4.949999999999999289e+00, 0.000000000000000000e+00, 1.934852958135990662e+02, -2.380551789856239679e+02, 0.000000000000000000e+00
# DegenGeom Type, name, nPts
HINGELINE,SS_CONT_0, 2
# uStart,uEnd,wStart,wEnd,xStart,yStart,zStart,xEnd,yEnd,zEnd
0.000000000000000000e+00, 1.200000000000000178e+00, 3.723726749420166016e+00, 3.698801517486572266e+00, 1.822712164696054629e+02, 0.000000000000000000e+00, 7.307622664618331321e+00, 1.858806892593718487e+02, -2.134901218065640194e+01, 7.242855500825674753e+00
0.000000000000000000e+00, 1.200000000000000178e+00, 2.840609550476074219e-01, 3.096699714660644531e-01, 1.813698302393731012e+02, 0.000000000000000000e+00, -3.604301306078122602e-01, 1.849980686627289970e+02, -2.134901218065640194e+01, -1.533955725074472420e+00
# DegenGeom Type, name, nPts
HINGELINE,SS_CONT_1, 2
# uStart,uEnd,wStart,wEnd,xStart,yStart,zStart,xEnd,yEnd,zEnd
4.020000000000000462e+00, 4.439999999999999503e+00, 3.516320705413818359e+00, 3.516320705413818359e+00, 1.304230141951998121e+02, -6.250514914996991678e+01, 5.183018404759940800e+00, 1.554685801794977067e+02, -1.417858077854264991e+02, 3.637574783056676253e+00
4.020000000000000462e+00, 4.439999999999999503e+00, 4.973073005676269531e-01, 4.973073005676269531e-01, 1.298341296688226976e+02, -6.250514914996991678e+01, -3.957502856961407911e-01, 1.550552859682877909e+02, -1.417858077854264991e+02, -2.777476650118962387e-01
# DegenGeom Type, name, nPts
HINGELINE,SS_CONT_2, 2
# uStart,uEnd,wStart,wEnd,xStart,yStart,zStart,xEnd,yEnd,zEnd
4.439999999999999503e+00, 4.740000000000000213e+00, 3.516320705413818359e+00, 3.516320705413818359e+00, 1.554685801794977067e+02, -1.417858077854264991e+02, 3.637574783056676253e+00, 1.733582701682820471e+02, -1.984148496678957372e+02, 2.533686481840052629e+00
4.439999999999999503e+00, 4.740000000000000213e+00, 4.973073005676269531e-01, 4.973073005676269531e-01, 1.550552859682877909e+02, -1.417858077854264991e+02, -2.777476650118962387e-01, 1.730703976107629671e+02, -1.984148496678957372e+02, -1.934600788088639556e-01
# DegenGeom Type, name, nPts
HINGELINE,SS_CONT_3, 2
# uStart,uEnd,wStart,wEnd,xStart,yStart,zStart,xEnd,yEnd,zEnd
4.740000000000000213e+00, 4.949999999999999289e+00, 3.516320705413818359e+00, 3.516320705413818359e+00, 1.733582701682820471e+02, -1.984148496678957372e+02, 2.533686481840052629e+00, 1.858810531604308949e+02, -2.380551789856239679e+02, 1.760964670988421243e+00
4.740000000000000213e+00, 4.949999999999999289e+00, 4.973073005676269531e-01, 4.973073005676269531e-01, 1.730703976107629671e+02, -1.984148496678957372e+02, -1.934600788088639556e-01, 1.856809757604954996e+02, -2.380551789856239679e+02, -1.344587684667417904e-01

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,MEJLQITPHW,0,0,1,9.998476951563912696e-01, -1.639989754407180159e-02, 5.969074551057531632e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.420201433256688239e-01, 9.396926207859083169e-01, 0.000000000000000000e+00, -1.745240643728351165e-02, -9.395495010482592946e-01, 3.419680520012285951e-01, 0.000000000000000000e+00, 1.700000000000000000e+02, 3.000000000000000000e+01, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
2.271341540089366333e+02, 2.906286299748161284e+01, 3.410899743461445754e-01, 1.000000000000000000e+00, 0.000000000000000000e+00
2.260455580624322351e+02, 2.919943034888225952e+01, 2.913835234637351390e-01, 1.000000000000000000e+00, 4.173311976788848798e-02
2.244806789055152478e+02, 2.939168738366032585e+01, 2.214076854762380142e-01, 1.000000000000000000e+00, 9.595583006934514658e-02
2.222774492115912039e+02, 2.965448196328133434e+01, 1.257582807676935199e-01, 1.000000000000000000e+00, 1.722603643809275942e-01
2.192647142224586219e+02, 2.999950607759724264e+01, 1.797730526412310431e-04, 1.000000000000000000e+00, 2.765358755368439447e-01
2.153054769192859794e+02, 3.042850223107683405e+01, -1.559620574286259553e-01, 1.000000000000000000e+00, 4.134663504172014781e-01
2.103653486046086414e+02, 3.092414710159243185e+01, -3.363620370630278078e-01, 1.000000000000000000e+00, 5.841612375912467181e-01
2.045849811145736226e+02, 3.144264482185561604e+01, -5.250797737737100679e-01, 1.000000000000000000e+00, 7.836633902842906618e-01
1.983084296228575454e+02, 3.191422503392827537e+01, -6.967209340371034454e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
1.920226218520693919e+02, 3.225905360521915100e+01, -8.222282699115230908e-01, 1.000000000000000000e+00, 1.216336609715709338e+00
1.862186373767466989e+02, 3.241702136242558652e+01, -8.797238315084563443e-01, 1.000000000000000000e+00, 1.415838762408753171e+00
1.812510092570466327e+02, 3.237240774157743317e+01, -8.634858014768920231e-01, 1.000000000000000000e+00, 1.586533649582798411e+00
1.772729494470059990e+02, 3.215186156895573077e+01, -7.832135593612541413e-01, 1.000000000000000000e+00, 1.723464124463156111e+00
1.742617773541035717e+02, 3.180024433827420438e+01, -6.552353535380670557e-01, 1.000000000000000000e+00, 1.827739635619072267e+00
1.720944718092256096e+02, 3.134999875457733509e+01, -4.913593629625964132e-01, 1.000000000000000000e+00, 1.904044169930654951e+00
1.706390964683926654e+02, 3.078701091195647166e+01, -2.864485459948554191e-01, 1.000000000000000000e+00, 1.958266880232111484e+00
1.700000000000000000e+02, 3.000000000000000000e+01, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00
1.706094781383932570e+02, 2.919250947327159906e+01, 2.939025161810762121e-01, 1.000000000000000000e+00, 2.041733119767888294e+00
1.720430579471513397e+02, 2.858213584510335181e+01, 5.160603486153851893e-01, 1.000000000000000000e+00, 2.095955830069344827e+00
1.741923214363535521e+02, 2.806108818800694849e+01, 7.057061864326206191e-01, 1.000000000000000000e+00, 2.172260364380927733e+00
1.771886003977797941e+02, 2.761093436793356304e+01, 8.695487777805541718e-01, 1.000000000000000000e+00, 2.276535875536843889e+00
1.811560459577104893e+02, 2.726006287213048296e+01, 9.972555583053323014e-01, 1.000000000000000000e+00, 2.413466350417201589e+00
1.861189910153301810e+02, 2.705256406041685935e+01, 1.072778949414698424e+00, 1.000000000000000000e+00, 2.584161237591246607e+00
1.919253066671036549e+02, 2.702009508064555376e+01, 1.084596691588446404e+00, 1.000000000000000000e+00, 2.783663390284290440e+00
1.982200919745860119e+02, 2.715857178602047028e+01, 1.034195292692727142e+00, 1.000000000000000000e+00, 3.000000000000000000e+00
2.045103341049116636e+02, 2.742402647631879731e+01, 9.375776868777829787e-01, 1.000000000000000000e+00, 3.216336609715709116e+00
2.103064369773852036e+02, 2.775264234878972047e+01, 8.179712907909482134e-01, 1.000000000000000000e+00, 3.415838762408752949e+00
2.152619637873777378e+02, 2.808597476815677396e+01, 6.966482120254022803e-01, 1.000000000000000000e+00, 3.586533649582798411e+00
2.192347218335590924e+02, 2.838486719515919532e+01, 5.878602653489378715e-01, 1.000000000000000000e+00, 3.723464124463156111e+00
2.222584354892140368e+02, 2.863087909012993748e+01, 4.983192583041615720e-01, 1.000000000000000000e+00, 3.827739635619072267e+00
2.244700830336332444e+02, 2.882125910628368359e+01, 4.290265992250795746e-01, 1.000000000000000000e+00, 3.904044169930655173e+00
2.260411491941160591e+02, 2.896207912504590709e+01, 3.777723040068227123e-01, 1.000000000000000000e+00, 3.958266880232111262e+00
2.271341540089366333e+02, 2.906286299748161284e+01, 3.410899743461445754e-01, 1.000000000000000000e+00, 4.000000000000000000e+00
2.320597421350025229e+02, 3.308631327184938442e+01, 1.164680710513703410e+01, 1.199999999999999956e+00, 0.000000000000000000e+00
2.311017777020786639e+02, 3.320649254108194981e+01, 1.160306542836051413e+01, 1.199999999999999956e+00, 4.173311976788848798e-02
2.297246840439917150e+02, 3.337567873168664789e+01, 1.154148669093151724e+01, 1.199999999999999956e+00, 9.595583006934514658e-02
2.277858419133385439e+02, 3.360693796175313963e+01, 1.145731521478799664e+01, 1.199999999999999956e+00, 1.722603643809275942e-01
2.251346351229018694e+02, 3.391055918235113609e+01, 1.134680612799875199e+01, 1.199999999999999956e+00, 2.765358755368439447e-01
2.216505062961099384e+02, 3.428807579741317824e+01, 1.120940131717523691e+01, 1.199999999999999956e+00, 4.134663504172014781e-01
2.173031933791938854e+02, 3.472424328346690459e+01, 1.105064933509696345e+01, 1.199999999999999956e+00, 5.841612375912467181e-01
2.122164699879630803e+02, 3.518052127729851009e+01, 1.088457772679156221e+01, 1.199999999999999956e+00, 7.836633902842906618e-01
2.066931046752529255e+02, 3.559551186392244659e+01, 1.073353350575977672e+01, 1.199999999999999956e+00, 1.000000000000000000e+00
2.011615938369593550e+02, 3.589896100665841772e+01, 1.062308705019028743e+01, 1.199999999999999956e+00, 1.216336609715709338e+00
1.960540874986753579e+02, 3.603797263300008069e+01, 1.057249095598498734e+01, 1.199999999999999956e+00, 1.415838762408753171e+00
1.916825747533393098e+02, 3.599871264665370774e+01, 1.058678042241276174e+01, 1.199999999999999956e+00, 1.586533649582798411e+00
1.881818821205035306e+02, 3.580463201474660195e+01, 1.065741999547452501e+01, 1.199999999999999956e+00, 1.723464124463156111e+00
1.855320506787494423e+02, 3.549520885174686669e+01, 1.077004081659892698e+01, 1.199999999999999956e+00, 1.827739635619072267e+00
1.836248217992568357e+02, 3.509899273809361375e+01, 1.091425168830533998e+01, 1.199999999999999956e+00, 1.904044169930654951e+00
1.823440914993238096e+02, 3.460356343658725820e+01, 1.109457320723695517e+01, 1.199999999999999956e+00, 1.958266880232111484e+00
1.817816866071382833e+02, 3.391099383406556456e+01, 1.134664792771242681e+01, 1.199999999999999956e+00, 2.000000000000000000e+00
1.823180273689243336e+02, 3.320040217054457088e+01, 1.160528214195177377e+01, 1.199999999999999956e+00, 2.041733119767888294e+00
1.835795776006314668e+02, 3.266327337775651074e+01, 1.180078103449396743e+01, 1.199999999999999956e+00, 2.095955830069344827e+00
1.854709294711293808e+02, 3.220475143951167496e+01, 1.196766937177313395e+01, 1.199999999999999956e+00, 2.172260364380927733e+00
1.881076549571844794e+02, 3.180861607784709832e+01, 1.211185085215931423e+01, 1.199999999999999956e+00, 2.276535875536843889e+00
1.915990070499235003e+02, 3.149984916154038928e+01, 1.222423281902111825e+01, 1.199999999999999956e+00, 2.413466350417201589e+00
1.959663987006288153e+02, 3.131725020723239794e+01, 1.229069340319735915e+01, 1.199999999999999956e+00, 2.584161237591246607e+00
2.010759564741894678e+02, 3.128867750503365386e+01, 1.230109301631025964e+01, 1.199999999999999956e+00, 2.783663390284290440e+00
2.066153675447739602e+02, 3.141053700576357599e+01, 1.225673978528202923e+01, 1.199999999999999956e+00, 3.000000000000000000e+00
2.121507806194605337e+02, 3.164413713322610633e+01, 1.217171629216487716e+01, 1.199999999999999956e+00, 3.216336609715709116e+00
2.172513511472372443e+02, 3.193331910100051729e+01, 1.206646266360846020e+01, 1.199999999999999956e+00, 3.415838762408752949e+00
2.216122147400307085e+02, 3.222665163004351996e+01, 1.195969835429478145e+01, 1.199999999999999956e+00, 3.586533649582798411e+00
2.251082418206702869e+02, 3.248967696580565701e+01, 1.186396496121949262e+01, 1.199999999999999956e+00, 3.723464124463156111e+00
2.277691098376466243e+02, 3.270616743337991039e+01, 1.178516887502008892e+01, 1.199999999999999956e+00, 3.827739635619072267e+00
2.297153596767355452e+02, 3.287370184759520697e+01, 1.172419133503049871e+01, 1.199999999999999956e+00, 3.904044169930655173e+00
2.310978978979604221e+02, 3.299762346410596336e+01, 1.167908755523843212e+01, 1.199999999999999956e+00, 3.958266880232111262e+00
2.320597421350025229e+02, 3.308631327184938442e+01, 1.164680710513703410e+01, 1.199999999999999956e+00, 4.000000000000000000e+00
2.369853302610683841e+02, 3.710976354621715245e+01, 2.295252423592792468e+01, 1.399999999999999911e+00, 0.000000000000000000e+00
2.361579973417250358e+02, 3.721355473328164010e+01, 2.291474733325729218e+01, 1.399999999999999911e+00, 4.173311976788848798e-02
2.349686891824681538e+02, 3.735967007971296994e+01, 2.286156569638679770e+01, 1.399999999999999911e+00, 9.595583006934514658e-02
2.332942346150858839e+02, 3.755939396022493781e+01, 2.278887214880829859e+01, 1.399999999999999911e+00, 1.722603643809275942e-01
2.310045560233450885e+02, 3.782161228710503309e+01, 2.269343248294486060e+01, 1.399999999999999911e+00, 2.765358755368439447e-01
2.279955356729338689e+02, 3.814764936374952242e+01, 2.257476469177910161e+01, 1.399999999999999911e+00, 4.134663504172014781e-01
2.242410381537791295e+02, 3.852433946534137732e+01, 2.243766070725695272e+01, 1.399999999999999911e+00, 5.841612375912467181e-01
2.198479588613525095e+02, 3.891839773274139702e+01, 2.229423522735683605e+01, 1.399999999999999911e+00, 7.836633902842906618e-01
2.150777797276482772e+02, 3.927679869391661782e+01, 2.216378794555665621e+01, 1.399999999999999911e+00, 1.000000000000000000e+00
2.103005658218493181e+02, 3.953886840809768444e+01, 2.206840237029209817e+01, 1.399999999999999911e+00, 1.216336609715709338e+00
2.058895376206040169e+02, 3.965892390357457487e+01, 2.202470574347843169e+01, 1.399999999999999911e+00, 1.415838762408753171e+00
2.021141402496319870e+02, 3.962501755172998230e+01, 2.203704664630241794e+01, 1.399999999999999911e+00, 1.586533649582798411e+00
1.990908147940011190e+02, 3.945740246053748024e+01, 2.209805355031030416e+01, 1.399999999999999911e+00, 1.723464124463156111e+00
1.968023240033952845e+02, 3.919017336521952188e+01, 2.219531698673591791e+01, 1.399999999999999911e+00, 1.827739635619072267e+00
1.951551717892880333e+02, 3.884798672160989952e+01, 2.231986273957327427e+01, 1.399999999999999911e+00, 1.904044169930654951e+00
1.940490865302549537e+02, 3.842011596121804473e+01, 2.247559496046876504e+01, 1.399999999999999911e+00, 1.958266880232111484e+00
1.935633732142765666e+02, 3.782198766813112911e+01, 2.269329585542485361e+01, 1.399999999999999911e+00, 2.000000000000000000e+00
1.940265765994554386e+02, 3.720829486781754269e+01, 2.291666176772246999e+01, 1.399999999999999911e+00, 2.041733119767888294e+00
1.951160972541115655e+02, 3.674441091040966967e+01, 2.308550172037254811e+01, 1.399999999999999911e+00, 2.095955830069344827e+00
1.967495375059052378e+02, 3.634841469101640854e+01, 2.322963255711364994e+01, 1.399999999999999911e+00, 2.172260364380927733e+00
1.990267095165892215e+02, 3.600629778776063006e+01, 2.335415292653807739e+01, 1.399999999999999911e+00, 2.276535875536843889e+00
2.020419681421365112e+02, 3.573963545095029559e+01, 2.345121007973690297e+01, 1.399999999999999911e+00, 2.413466350417201589e+00
2.058138063859274780e+02, 3.558193635404794009e+01, 2.350860785698002076e+01, 1.399999999999999911e+00, 2.584161237591246607e+00
2.102266062812753376e+02, 3.555725992942174685e+01, 2.351758934103207466e+01, 1.399999999999999911e+00, 2.783663390284290440e+00
2.150106431149619084e+02, 3.566250222550668525e+01, 2.347928427787132932e+01, 1.399999999999999911e+00, 3.000000000000000000e+00
2.197912271340094037e+02, 3.586424779013341890e+01, 2.340585489745197378e+01, 1.399999999999999911e+00, 3.216336609715709116e+00
2.241962653170892850e+02, 3.611399585321131411e+01, 2.331495403642596997e+01, 1.399999999999999911e+00, 3.415838762408752949e+00
2.279624656926836224e+02, 3.636732849193028017e+01, 2.322274849656416151e+01, 1.399999999999999911e+00, 3.586533649582798411e+00
2.309817618077814529e+02, 3.659448673645211869e+01, 2.314006965709004504e+01, 1.399999999999999911e+00, 3.723464124463156111e+00
2.332797841860792403e+02, 3.678145577662988330e+01, 2.307201849173601715e+01, 1.399999999999999911e+00, 3.827739635619072267e+00
2.349606363198378460e+02, 3.692614458890673035e+01, 2.301935607083591862e+01, 1.399999999999999911e+00, 3.904044169930655173e+00
2.361546466018047568e+02, 3.703316780316602319e+01, 2.298040280647004252e+01, 1.399999999999999911e+00, 3.958266880232111262e+00
2.369853302610683841e+02, 3.710976354621715245e+01, 2.295252423592792468e+01, 1.399999999999999911e+00, 4.000000000000000000e+00
2.419109183871342736e+02, 4.113321382058492759e+01, 3.425824136671882769e+01, 1.600000000000000089e+00, 0.000000000000000000e+00
2.412142169813714645e+02, 4.122061692548133749e+01, 3.422642923815408977e+01, 1.600000000000000089e+00, 4.173311976788848798e-02
2.402126943209446210e+02, 4.134366142773930619e+01, 3.418164470184208881e+01, 1.600000000000000089e+00, 9.595583006934514658e-02
2.388026273168331954e+02, 4.151184995869674310e+01, 3.412042908282861475e+01, 1.600000000000000089e+00, 1.722603643809275942e-01
2.368744769237883361e+02, 4.173266539185893009e+01, 3.404005883789098164e+01, 1.600000000000000089e+00, 2.765358755368439447e-01
2.343405650497578563e+02, 4.200722293008587371e+01, 3.394012806638297519e+01, 1.600000000000000089e+00, 4.134663504172014781e-01
2.311788829283643736e+02, 4.232443564721585005e+01, 3.382467207941695619e+01, 1.600000000000000089e+00, 5.841612375912467181e-01
2.274794477347419956e+02, 4.265627418818429106e+01, 3.370389272792212410e+01, 1.600000000000000089e+00, 7.836633902842906618e-01
2.234624547800436574e+02, 4.295808552391078905e+01, 3.359404238535354636e+01, 1.600000000000000089e+00, 1.000000000000000000e+00
2.194395378067392528e+02, 4.317877580953694405e+01, 3.351371769039391779e+01, 1.600000000000000089e+00, 1.216336609715709338e+00
2.157249877425327043e+02, 4.327987517414906904e+01, 3.347692053097188847e+01, 1.600000000000000089e+00, 1.415838762408753171e+00
2.125457057459246357e+02, 4.325132245680625687e+01, 3.348731287019208480e+01, 1.600000000000000089e+00, 1.586533649582798411e+00
2.099997474674986790e+02, 4.311017290632835852e+01, 3.353868710514609575e+01, 1.600000000000000089e+00, 1.723464124463156111e+00
2.080725973280411267e+02, 4.288513787869218419e+01, 3.362059315687292838e+01, 1.600000000000000089e+00, 1.827739635619072267e+00
2.066855217793192310e+02, 4.259698070512618528e+01, 3.372547379084122099e+01, 1.600000000000000089e+00, 1.904044169930654951e+00
2.057540815611861262e+02, 4.223666848584883837e+01, 3.385661671370058912e+01, 1.600000000000000089e+00, 1.958266880232111484e+00
2.053450598214148499e+02, 4.173298150219669367e+01, 3.403994378313729641e+01, 1.600000000000000089e+00, 2.000000000000000000e+00
2.057351258299865435e+02, 4.121618756509051451e+01, 3.422804139349317865e+01, 1.600000000000000089e+00, 2.041733119767888294e+00
2.066526169075916641e+02, 4.082554844306284281e+01, 3.437022240625114478e+01, 1.600000000000000089e+00, 2.095955830069344827e+00
2.080281455406811233e+02, 4.049207794252114212e+01, 3.449159574245418014e+01, 1.600000000000000089e+00, 2.172260364380927733e+00
2.099457640759939068e+02, 4.020397949767417600e+01, 3.459645500091684767e+01, 1.600000000000000089e+00, 2.276535875536843889e+00
2.124849292343495222e+02, 3.997942174036020901e+01, 3.467818734045270190e+01, 1.600000000000000089e+00, 2.413466350417201589e+00
2.156612140712261123e+02, 3.984662250086348223e+01, 3.472652231076269658e+01, 1.600000000000000089e+00, 2.584161237591246607e+00
2.193772560883611789e+02, 3.982584235380985405e+01, 3.473408566575389500e+01, 1.600000000000000089e+00, 2.783663390284290440e+00
2.234059186851498566e+02, 3.991446744524979806e+01, 3.470182877046064363e+01, 1.600000000000000089e+00, 3.000000000000000000e+00
2.274316736485583021e+02, 4.008435844704072792e+01, 3.463999350273908107e+01, 1.600000000000000089e+00, 3.216336609715709116e+00
2.311411794869413256e+02, 4.029467260542211449e+01, 3.456344540924349218e+01, 1.600000000000000089e+00, 3.415838762408752949e+00
2.343127166453365930e+02, 4.050800535381703327e+01, 3.448579863883355756e+01, 1.600000000000000089e+00, 3.586533649582798411e+00
2.368552817948926474e+02, 4.069929650709858038e+01, 3.441617435296060989e+01, 1.600000000000000089e+00, 3.723464124463156111e+00
2.387904585345118562e+02, 4.085674411987985621e+01, 3.435886810845195782e+01, 1.600000000000000089e+00, 3.827739635619072267e+00
2.402059129629401468e+02, 4.097858733021825373e+01, 3.431452080664134741e+01, 1.600000000000000089e+00, 3.904044169930655173e+00
2.412113953056491198e+02, 4.106871214222607591e+01, 3.428171805770166003e+01, 1.600000000000000089e+00, 3.958266880232111262e+00
2.419109183871342736e+02, 4.113321382058492759e+01, 3.425824136671882769e+01, 1.600000000000000089e+00, 4.000000000000000000e+00
2.468365065132001632e+02, 4.515666409495269562e+01, 4.556395849750971649e+01, 1.800000000000000044e+00, 0.000000000000000000e+00
2.462704366210178932e+02, 4.522767911768102778e+01, 4.553811114305086249e+01, 1.800000000000000044e+00, 4.173311976788848798e-02
2.454566994594210882e+02, 4.532765277576562823e+01, 4.550172370729735860e+01, 1.800000000000000044e+00, 9.595583006934514658e-02
2.443110200185805354e+02, 4.546430595716854839e+01, 4.545198601684892026e+01, 1.800000000000000044e+00, 1.722603643809275942e-01
2.427443978242315836e+02, 4.564371849661283420e+01, 4.538668519283709912e+01, 1.800000000000000044e+00, 2.765358755368439447e-01
2.406855944265817868e+02, 4.586679649642221790e+01, 4.530549144098683456e+01, 1.800000000000000044e+00, 4.134663504172014781e-01
2.381167277029496177e+02, 4.612453182909032279e+01, 4.521168345157695256e+01, 1.800000000000000044e+00, 5.841612375912467181e-01
2.351109366081314249e+02, 4.639415064362718510e+01, 4.511355022848739083e+01, 1.800000000000000044e+00, 7.836633902842906618e-01
2.318471298324390091e+02, 4.663937235390496028e+01, 4.502429682515042941e+01, 1.800000000000000044e+00, 1.000000000000000000e+00
2.285785097916291875e+02, 4.681868321097621077e+01, 4.495903301049572320e+01, 1.800000000000000044e+00, 1.216336609715709338e+00
2.255604378644613348e+02, 4.690082644472356321e+01, 4.492913531846533459e+01, 1.800000000000000044e+00, 1.415838762408753171e+00
2.229772712422173129e+02, 4.687762736188253143e+01, 4.493757909408174100e+01, 1.800000000000000044e+00, 1.586533649582798411e+00
